record.license_id	count
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Natural Resources and Mines) 2015, (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Queensland (Department of Natural Resources and Mines) 2014, (c) The Department for Manufacturing, Innovation, Trade, Resources and Energy, the Government of South Australia, Geoscientific Data, (Sourced in 2013), http://www.minerals.dmitre.sa.gov.au/geological_survey_of_sa/data, (c) The Department for Manufacturing, Innovation, Trade, Resources and Energy, the Government of South Australia, Geoscientific Data, (Sourced in 2015), http://www.minerals.dmitre.sa.gov.au/geological_survey_of_sa/data, (c) State of Queensland (Department of Natural Resources and Mines) 2012, (c) State of South Australia (Department for Manufacturing, Innovation, Trade, Resources and Energy)	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Queensland Department of State Development, Infrastructure and Planning, (c) State of Queensland (Department of Natural Resources and Mines) 2014, (c) Commonwealth of Australia (Geoscience Australia) 2014	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Geoscience Australia)	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Natural Resources and Mines), (c) Geological Survey of Queensland	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Queensland Department of State Development, Infrastructure and Planning, (c) State of Queensland (Department of Natural Resources and Mines), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) RPS Australia Asia Pacific	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Natural Resources and Mines) 2014, (c) State of Queensland (Department of Natural Resources and Mines), (c) Commonwealth of Australia (Geoscience Australia), (c) FROGTECH, (c) Geological Survey of Queensland, (c) Commonwealth of Australia (Geoscience Australia) 2014	3
*Share* — copy and redistribute the material in any medium or format for any purpose, even commercially.

The licensor cannot revoke these freedoms as long as you follow the license terms.
	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of New South Wales (Department of Trade and Investment, Regional Infrastructure and Services), (c) Commonwealth of Australia (Geoscience Australia)	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Victoria, (c) Commonwealth of Australia (Geoscience Australia) 2014	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) State of Victoria (Department of Environment, Land, Water and Planning)	3
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) R.W. Corkery & Co Pty Limited.	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of New South Wales (Office of Water), (c) Commonwealth of Australia 2014, (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) Commonwealth of Australia (Bureau of Meteorology) 2014, (c) Commonwealth of Australia (Bureau of Meteorology) 2012, (c) Commonwealth of Australia (Geoscience Australia), (c) R.W. Corkery & Co Pty Limited., (c) Yancoal Australia Ltd, (c) Commonwealth of Australia (Department of the Environment) 2014, (c) Commonwealth of Australia (Bureau of Meteorology), (c) Australian Heritage Council, Australian Government Department of the Environment, (c) NSW Department of Planning and Infrastructure, (c) Commonwealth of Australia (Department of the Environment)	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of New South Wales (Office of Water)	3
Creative Commons Attribution 3.0 Australia
http://creativecommons.org/licenses/by/3.0/au/
(c) Commonwealth of Australia (Geoscience Australia) 2014	3
Creative Commons Attribution 3.0 Australia
http://creativecommons.org/licenses/by/3.0/au/
(c) State of Queensland (Department of Natural Resources and Mines) 2015	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2015	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of New South Wales (Office of Water), (c) State of Queensland (Department of Natural Resources and Mines), (c) Commonwealth of Australia (Bureau of Meteorology) 2014, (c) CSIRO	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) State of Victoria	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Victoria, (c) State of New South Wales (Office of Water), (c) New South Wales Department of Primary Industries, (c) Commonwealth of Australia (Department of the Environment) 2014, (c) NSW Department of Environment, Climate Change and Water, (c) Commonwealth of Australia (Department of the Environment) 2013, (c) Commonwealth of Australia (Bureau of Meteorology), (c) Commonwealth of Australia 2012, (c) Australian Heritage Council, Australian Government Department of the Environment, (c) State of New South Wales through Department of Industry, Skills and Regional Development 2015., (c)BirdLife Australia 2005-2007, (c) Commonwealth of Australia (Department of the Environment), (c) Commonwealth of Australia (Department of the Environment) 2015, (c) Commonwealth of Australia (Geoscience Australia) 2012	3
me-custom	3
psi	3
GNU GPLv3 	3
CC BY-SA 3.0	3
CC BY 3.0 US	3
CC-BY-3.0-NL	3
CC-0-RER	3
iodl1	3
Italian Open Data License v2.0 (IODL)	3
http://dcat-ap.de/def/licenses/cc-by-sa-de/3.0	3
http://dcat-ap.de/def/licenses/official-work	3
OSAL-J-1.0	3
etalab-open-license	3
GFDL-1.3-no-cover-texts-no-invariant-sections	3
CC-BY-NC-NZ-3.0	4
custom_personal_academic	4
__other__	4
CC-3.0-IGO	4
CC-BY-NC-2.0-AU	4
Creative Commons Attribution 3.0	4
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Crown in right of the state of South Australia, DEWNR	4
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Victoria	4
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia (Bureau of Meteorology) 2014	4
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Queensland 2014	4
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) CSIRO 2011	4
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia (Department of the Environment) 2014	4
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of New South Wales (Office of Water), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Victoria	4
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia 2014	4
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) R.W. Corkery & Co Pty Limited., (c) Yancoal Australia Ltd, (c) State of New South Wales (Office of Water), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Commonwealth of Australia (Department of the Environment) 2014, (c) Commonwealth of Australia (Bureau of Meteorology), (c) Australian Heritage Council, Australian Government Department of the Environment, (c) Commonwealth of Australia (Bureau of Meteorology) 2012, (c) NSW Department of Planning and Infrastructure, (c) Commonwealth of Australia (Department of the Environment), (c) AGL Energy Ltd, (c) State of New South Wales (Department of Trade and Investment, Regional Infrastructure and Services), (c) NSW Department of Planning and Environment	4
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Victoria (Department of State Development, Business and Innovation)	4
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology) 2012, (c) Commonwealth of Australia 2014, (c) State of Queensland (Department of Science, Information Technology, Innovation and the Arts) 2014, (c) State of Queensland 2014, (c) State of Queensland (Office of Groundwater Impact Assessment)	4
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) Commonwealth of Australia (Geoscience Australia) 2013, (c) Commonwealth of Australia (Geoscience Australia) 2012, (c) The State of Queensland 1995 - 2015	4
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) Commonwealth of Australia (Geoscience Australia) 2013, (c) Commonwealth of Australia (Geoscience Australia) 2012, (c) The State of Queensland 1995 - 2015, (c) State of Queensland (Office of Groundwater Impact Assessment)	4
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology) 2014, (c) Commonwealth of Australia (Geoscience Australia) 2014	4
hdx-pddl	4
cc-by-nc-nd-4	4
CC-BY-ND-3.0-NZ	4
Creative Commons Attribution-NonCommercial 4.0 International license	4
CC-BY-1.0	4

			Creative Commons Attribuzione 4.0 Internazionale (CC BY 4.0)
			4
Open Data Commons Open Database License 1.0 (ODbL)	4
CC-BY-RER	4
50	5
49	5
Apache 2.0	5
http://creativecommons.org/licenses/by-nc/4.0/	5
CC-BY-NC-ND-3.0-AU	5
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Queensland (Department of Science, Information Technology, Innovation and the Arts) 2014	5
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia (Bureau of Meteorology) 2012	5
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Queensland Department of State Development, Infrastructure and Planning	5
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Office of Environment and Heritage NSW	5
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Victoria, (c) Commonwealth of Australia (Bureau of Meteorology)	5
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of New South Wales (Department of Trade and Investment, Regional Infrastructure and Services)	5
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c)  Government of Victoria, Department of Economic Development, Jobs, Transport and Resources.	5
Creative Commons Attribution 2.5 Australia, http://creativecommons.org/licenses/by/2.5/, (c) Commonwealth of Australia (Australian Bureau of Statistics)	5
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Natural Resources and Mines), (c) State of New South Wales (Office of Water)	5
There are no restrictions on the use and publication of data as long as the data owner is attributed as requested. 	5
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Queensland (Department of Natural Resources and Mines)	5
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) CSIRO	5
Creative Commons Attribution 4.0 International
http://creativecommons.org/licenses/by/4.0/
(c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au)(c) Commonwealth of Australia (Geoscience Australia) 2014	5
Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International (CC BY-NC-ND 4.0), http://creativecommons.org/licenses/by-nc-nd/4.0/, (c) State of New South Wales through Department of Industry, Skills and Regional Development 2015.	5
FAL	5
ODC-By-1.0	5
Open Data Commons Open Database License (ODbL)	5
Other: N/A	5
http://dcat-ap.de/def/licenses/dl-by-de/2_0	5
esacci_permafrost_terms_and_conditions	6
government-open-license-nova-scotia	6
CC BY-SA 4.0	6
http://www.sciencemag.org/about/science-licenses-journal-article-reuse	6
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2012	6
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Queensland	6
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Natural Resources and Mines) 2015	6
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Victoria	6
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Geoscience Australia) 2015	6
CC-BY 4.0 (Attribution)	6
http://data.worldbank.org/summary-terms-of-use	6
CC BY-NC 3.0	6
CC-BY-ANAGRAFICHE-IT-ENG	6
CC-BY-RICOSTRUZIONE-RER	6
cc-by-nc-4.0	6
IODL2	6
internal	6
dl-de/zero-2-0	6
CC-BY-NC-ND-NZ-3.0	7
CC-BY-NC-ND-3.0-NZ	7
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) The Department for Manufacturing, Innovation, Trade, Resources and Energy, the Government of South Australia, Geoscientific Data, (Sourced in 2013), http://www.minerals.dmitre.sa.gov.au/geological_survey_of_sa/data	7
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology) 2012	7
OGIA have agreed to making this dataset publicly available.	7
hdx-multi	7
cc-by-nd-4	7
CC BY NC 3.0 (Creative Commons - Attribuzione - Non commerciale)	7
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Queensland Department of State Development, Infrastructure and Planning	8
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia (Geoscience Australia) 2013	8
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia (Bureau of Meteorology)	8
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Victoria (Department of Environment and Primary Industries)	8
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Victoria (Department of Environment, Land, Water and Planning)	8
Creative Commons Attribution 3.0 Australia
http://creativecommons.org/licenses/by/3.0/au/
(c) State of New South Wales (Office of Water)	8
Creative Commons Attribution 4.0 International
http://creativecommons.org/licenses/by/4.0/
(c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au)(c) State of New South Wales (Office of Water)	8
pdm	8
cc-by-sa-4.0	8
CLARIN-ACA-NC	8
GPL-3.0	9
http://aspb.org/publications/aspb-journals/open-articles	9
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Natural Resources and Mines) 2014, (c) State of Queensland (Department of Natural Resources and Mines), (c) Commonwealth of Australia (Geoscience Australia), (c) FROGTECH	9
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Queensland (Department of Natural Resources and Mines) 2012	9
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Office of Groundwater Impact Assessment)	9
OGL-Canada-2.0	9
Other: None	9
DSL Open	9
CC-BY-NC-SA-3.0	10
ODC-PDDL-1.0	10
cc-by-3	10
CC BY	10
cc-nc-4.0	10
MIT License	10
Creative Commons Attribution Share-Alike	11
DGA Open Government License	11
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia)	11
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013	11
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology) 2014	11
ministry-tou	11
Other: NA	11
CC-BY-2.5	11
CC-BY-GEO-RER	11
PDDL-1.0	11
48	12
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Queensland (Department of Natural Resources and Mines) 2015	12
Open Data Commons Attribution License (ODC-BY)	12
CC0 License	12
44	13
CC BY-SA 2.0	13
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology)	13
ODC-ODbL	13
cc-by-sa-4	13
CC BY (Creative Commons - Attribuzione)	13
IODL-1.0	13
Creative Commons Non-Commercial (Any)	14
Creative Commons Attribution-NonCommercial 4.0	14
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Queensland (Department of Natural Resources and Mines) 2014	14
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au)	14
Other: Other	14
cc-by-3.0-it	14
Creative Commons Attribution (CC-BY) 4.0 License	14
Apache License 2.0	14
42	15
EUMETSAT	15
Restricted 	15
In Copyright	15
http://dcat-ap.de/def/licenses/dl-by-de/2.0	15
อื่นๆ	16
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Victoria (Department of Environment, Land, Water and Planning)	16
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of New South Wales (Office of Water)	16
Creative Commons Attribuzione	16
CC-BY-NC-3.0-AU	17
other-unpublished	17
Apache-2.0	18
CC BY-4.0	18
cc-by-nd-3.0	19
ontario.ca-tou	19
OGL-NS-2.0	20
cc-by-nc	20
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia (Geoscience Australia) 2014	20
Creative Commons CCZero (CC0)	20
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia (Geoscience Australia)	21
sitcan-aviso-legal	21
unpublished	22
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Victoria (Department of Environment and Primary Industries)	22
dl-de/by-2-0_ODbL-1.0	22
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Natural Resources and Mines)	23
DL-Geoscape	24
ODBL-1	24
CC-BY-3.0-NZ	24
4TU General Terms of Use	25
CC-BY-SA-3.0	25
odc-odbl-1.0	25
dl-de/by-2-0_OSM	25
Creative Commons Attribution 3.0 Australia	26
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Queensland (Department of Natural Resources and Mines)	26
cc-at-3	26
CC-0-1.0	26
CC BY-NC-SA 4.0	27
noknownrights	27
CC-BY-SA-3.0-IGO	27
Creative Commons Attribuzione-Non Opere Derivate 4.0 Internazionale (CC BY-ND 4.0)	27
Public Domain (CC0 1.0)	27
odense-license	27
ODC-BY-1.0	28
http://creativecommons.org/licenses/by/4.0	28
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Office of Environment and Heritage NSW	28
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of New South Wales (Office of Water)	28
cc-by-nc-nd-4.0	28
cc-zero-1.0	29
dl-de/by-2-0	31
CC BY-NC-ND 4.0	32
CC BY-NC-ND	32
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014	32
hdx-odc-by	32
DL-APM-2	33
cc-by-nc-nd	33
http://doi.wiley.com/10.1002/tdm_license_1.1	34
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Victoria	35
NLOD	35
Effetto Virale (aka Condivisione allo stesso modo)	36
CC-BY-ND-4.0	37
Creative Commons Attribution 4.0	37
https://creativecommons.org/licenses/by/4.0	37
is-ogl	37
cc-by-sa-3	39
DL-AEDC	40
http://creativecommons.org/licenses/by-sa/4.0/deed.nl	41
by-sa	41
Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License	41
Against-DRM	42
CC-BY-ND-NZ-3.0	45
http://www.springer.com/tdm	46
CC_0_Comune_Anzola	48
open-data-authorized-license	49
guelph	49
Open Database License (ODbL)	50
government-open-license-canada	51
MIT	51
CC-BY-NC-3.0	52
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au)	54
queens-printers-on	57
CC BY 3.0 DE	58
http://www.cen.ulaval.ca/nordicanad/en_modalite.aspx	59
24	61
cc-by-sa-3.0-it	61
http://standaarden.overheid.nl/owms/terms/geslotenlicentie	62
eds-license	63
custom_government	65
21	66
pd	67
cc-by-nd	68
oeh	69
ccbysa40	69
twogd	70
ESO	71
Pubblico Dominio	75
Creative Commons Attribution 4.0 International
http://creativecommons.org/licenses/by/4.0/
(c) Crown in right of the state of South Australia, DEWNR	76
https://www.elsevier.com/tdm/userlicense/1.0/	80
Creative Commons Attribution	81
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Crown in right of the state of South Australia, DEWNR	81
other-undefined	82
CC-BY_4.0	84
IODL-2.0	86
nl-oglnl	86
custom_active_acceptance	87
NLOD-2.0	89
cc-nc-sa-4.0	89
Creative Commons Attributions	92
cc-at-4	93
http://dcat-ap.de/def/licenses/dl-by-de/1.0	94
cc-by/4.0	99
aarhus-license	99
OGL-J-1.0	101
OGL-TW-1.0	109
http://creativecommons.org/licenses/by/4.0/	110
ODbL-1.0	112
Creative Commons CC-BY 4.0	112
entso-e-r	120
A2.1	121
Creative Commons Attribuzione 2.5 Italia (CC BY 2.5 IT)	121
Creative Commons Attribuzione-Condividi allo stesso modo 3.0 Italia (CC BY-SA 3.0 IT)	121
CC-BY-NC-ND-4.0	122
nb-oglnb	124
nwt-tno	127
gobcan-aviso-legal	129
CC BY + CC0	131

			Creative Commons Attribuzione 4.0 Internazionale (CC BY 4.0)
			132
OTL	136
pei-oglpei	139
http://www.opendefinition.org/licenses/cc-by	140
Utilizzo ristretto dei dati (eventuali altre informazioni nell'attributo 'altri vincoli')	140
Limited access. Requests to the Bioregional Assesment Programme http://www.bioregionalassessments.gov.au/data	146
Creative Commons Attribuzione Italia 3.0 (CC BY 3.0 IT)	146
https://creativecommons.org/licenses/by-nc/4.0/deed.nl	150
cc-by-risp	154
1a646393-f7ac-47e1-99fe-135d19320bf6	154
gfdl	156
italian-open	158
UN-Habitat’s urban datasets are made available under the Public Domain Dedication and License v1.0 whose full text can be found at: http://www.opendatacommons.org/licenses/pddl/1.0/	166
CC BY 3.0 IGO	178
Izmir-Metropolitan-Municipality-License	182
mb-omb	183
Other	194
wsl-data	200
ODbL	203
custom-other	209
Creative Commons Attribuzione 2.0 Italia (CC BY 2.0 IT)	220
iodl	224
against-drm	226
cc-by-nc-sa	231
otl-data.industrie.gov.tn	241
CC-BY-NC-4.0	285
ibb-license	289
Creative Commons Attribuzione 3.0 Unported (CC BY 3.0)	300
NLOD-1.0	303
CC-BY-NC-SA-4.0	311
AFL-3.0	312
http://dcat-ap.de/def/licenses/dl-zero-de/2.0	312
cc-by-21-jp	313
https://creativecommons.org/licenses/by-sa/4.0/	335
cc-by4	354
Restricted access. This dataset is not available for public distribution.	368
Open Data Common	369
Creative Commons Attribuzione-Condividi allo stesso modo 4.0 Internazionale (CC BY-SA 4.0)	382
opendatadk	388
CC0	393
CC-BY-2.5-AR	396
OGL-Surrey	402
https://creativecommons.org/licenses/by/3.0/	415
LOv2.0	425
CC-BY-3.0-IGO	434
custom_other	450
multiple	455
