name	value 
© 2021 Luo, Wang, Li, Cao, Liu, Meng and Sun. This is an open-access article distributed under the terms of the Creative Commons Attribution License (CC BY). The use, distribution or reproduction in other forums is permitted, provided the original author(s) and the copyright owner(s) are credited and that the original publication in this journal is cited, in accordance with accepted academic practice. No use, distribution or reproduction is permitted which does not comply with these terms.	1
"© 2022 Tehran University of Medical Sciences. Published by Tehran University of Medical Sciences.
This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International license (https://creativecommons.org/licenses/by-nc/4.0/).
Noncommercial uses of the work are permitted, provided the original work is properly cited."	1
© 2020 Mytton et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.	1
© The Author(s). 2019. This article is distributed under the terms of the Creative Commons Attribution 4.0 International License (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made.	1
© The Author(s) 2018. This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made.	1
© 2018 Magnus et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.	1
"© The Author(s) 2022. Published by Oxford University Press on behalf of the Royal Pharmaceutical Society.
This is an Open Access article distributed under the terms of the Creative Commons Attribution License (https://creativecommons.org/licenses/by/4.0/), which permits unrestricted reuse, distribution, and reproduction in any medium, provided the original work is properly cited."	1
"© The Author(s) (2022). Published by Oxford University Press on behalf of the International Studies Association. This is an Open Access article distributed under the terms of the
Creative Commons Attribution License (https://creativecommons.org/licenses/by/4.0/), which permits unrestricted reuse, distribution, and reproduction in any medium,
provided the original work is properly cited."	1
© 2017 The Authors. This is an open access article under the terms of the Creative Commons Attribution-NonCommercial-NoDerivs License, which permits use and distribution in any medium, provided the original work is properly cited, the use is non-commercial and no modifications or adaptations are made.	1
© The Author(s). 2017. This article is distributed under the terms of the Creative Commons Attribution 4.0 International License (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made.	1
© 2018 Art Education Australia. The attached file is reproduced here in accordance with the copyright policy of the publisher. Please refer to the journal's website for access to the definitive, published version.	1
© 2020 Cambridge Philosophical Society. This is the peer reviewed version of the following article: Wolbachia host shifts: routes, mechanisms, constraints and evolutionary consequences, Biological Reviews, 96 (2), pp. 433-453, 2020, which has been published in final form at https://doi.org/10.1111/brv.12663. This article may be used for non-commercial purposes in accordance with Wiley Terms and Conditions for Use of Self-Archived Versions. This article may not be enhanced, enriched or otherwise transformed into a derivative work, without express permission from Wiley or by statutory rights under applicable legislation. Copyright notices must not be removed, obscured or modified. The article must be linked to Wiley’s version of record on Wiley Online Library and any embedding, framing or otherwise making available the article or pages thereof by third parties from platforms, services and websites other than Wiley Online Library must be prohibited.	1
© 2022 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd. This review is published as a Cochrane Review in the Cochrane Database of Systematic Reviews 2022, 7. Cochrane Reviews are regularly updated as new evidence emerges and in response to comments and criticisms, and the Cochrane Database of Systematic Reviews should be consulted for the most recent version of the Review.	1
"© 2022 Fei Xiong et al. This is an open access article distributed under the Creative Commons Attribution License,
which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited."	1
© 2019 The Author(s). Published by Elsevier Ltd. This is an open access article under the CC BY-NC-ND license. ( http://creativecommons.org/licenses/by-nc-nd/4.0/ )	1
© 2021 New Zealand Association for Cooperative Education. The attached file is reproduced here in accordance with the copyright policy of the publisher. Please refer to the journal's website for access to the definitive, published version.	1
Peetz, D; May, R, Casual truths: What do the data on casual employment really mean?, Journal of Industrial Relations, 2022. Copyright 2022 The Authors. Reprinted by permission of SAGE Publications.	1
© 2022 Campbell, Thompson, Capon and Dyer. This is an open-access article distributed under the terms of the Creative Commons Attribution License (CC BY). The use, distribution or reproduction in other forums is permitted, provided the original author(s) and the copyright owner(s) are credited and that the original publication in this journal is cited, in accordance with accepted academic practice. No use, distribution or reproduction is permitted which does not comply with these terms.	1
© 2019 Indian Academy of Sciences. The attached file is reproduced here in accordance with the copyright policy of the publisher. Please refer to the journal's website for access to the definitive, published version.	1
© 2014 Holm et al.; licensee BioMed Central Ltd. This is an open access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/2.0), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.	1
© 2013 New Zealand Medical Association. The attached file is reproduced here in accordance with the copyright policy of the publisher. Please refer to the journal's website for access to the definitive, published version.	1
"© 2022 The Authors. Production and hosting by Elsevier B.V. on behalf of King Saud University.
This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/)."	1
© 2022 Wound, Ostomy and Continence Nurses Society. Published by LWW. This is a non-final version of an article published in final form in Journal of Pediatric Emergency Care  2022, 38 (9), pp. 442-447.  Reproduced in accordance with the copyright policy of the publisher. Please refer to the journal link for access to the definitive, published version.	1
© 2022 The Authors. Published by Elsevier Ltd. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/bync- nd/4.0/) ) which permits unrestricted, non-commercial use, distribution and reproduction in any medium, providing that the work is properly cited.	1
© The Author(s) 2022. This is the author-manuscript version of this paper. It is posted here with permission of the copyright owner(s) for your personal use only.  No further distribution permitted. For information about this journal please refer to the publisher’s website or contact the author(s).	1
"© 2022 The Authors. Autism Research published by International Society for Autism Research and Wiley Periodicals LLC. This is an open access article under the terms of the Creative Commons Attribution-NonCommercial-NoDerivs License, which permits use and distribution in any
medium, provided the original work is properly cited, the use is non-commercial and no modifications or adaptations are made."	1
© Author(s) 2022. The  articles  in Cyberpsychology:  Journal  of  Psychosocial  Research  on  Cyberspace are  open  access articles  licensed  under  the  terms  of  the Creative  Commons  BY-NC-ND  4.0  International  License which  permits unrestricted, non-commercial use, distribution and reproduction in any medium, provided  the work is properly cited.	1
"© The Author(s), 2022. Published by
Cambridge University Press. This is an Open
Access article, distributed under the terms of
the Creative Commons Attribution licence
(http://creativecommons.org/licenses/by/4.0/),
which permits unrestricted re-use, distribution
and reproduction, provided the original article
is properly cited."	1
© 2022 Springer Netherlands. This is an electronic version of an article published in Designs, Codes and Cryptography, 90 (4), pp. 1059-1079, 2022. Designs, Codes and Cryptography is available online at: http://link.springer.com/ with the open URL of your article.	1
© The Authors 2022. This is an Open Access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.	1
© 2022 Thomas et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.	1
This document is the Postprint: Accepted Manuscript version of a Published Work that appeared in final form in The Journal of Physical Chemistry Letters, copyright 2022 American Chemical Society after peer review and technical editing by the publisher. To access the final edited and published work see http://doi.org/10.1021/acs.jpclett.2c00042	1
This is an Author's Accepted Manuscript of an article published in  Cultural Trends, 26 (2), pp. 107-124, 2017, copyright Taylor & Francis, available online at: http://doi.org/10.1080/09548963.2017.1323840	1
Meyrick, J; Barnett, T; Phiddian, R, The conferral of value: the role of reporting processes in the assessment of culture, Media International Australia, 171 (1), pp. 80-94, 2019. Copyright 2019 The Authors. Reprinted by permission of SAGE Publications.	1
This is an Author's Accepted Manuscript of an article published in the Journal of Arts Management, Law, and Society, 49 (6), pp. 375-388, 2019, copyright Taylor & Francis, available online at: https://doi.org/10.1080/10632921.2019.1646176	1
This is an Author's Accepted Manuscript of an article published in the Journal of Education and Work, 35 (3), pp. 256-271, 2022, copyright Taylor & Francis, available online at: http://doi.org/10.1080/13639080.2022.2048250	1
© 2022 Springer-Verlag. This is an electronic version of an article published in Journal of Soils and Sediments (JSS), 2022, 22 (7), pp. 1901-1912. Journal of Soils and Sediments (JSS) is available online at: http://link.springer.com// with the open URL of your article.	1
© 2019 Lippincott Williams & Wilkins. This is a non-final version of an article published in final form in Journal of Continuing Education in the Health Professions, 2019, 39 (1), pp. 13-20.  Reproduced in accordance with the copyright policy of the publisher. Please refer to the journal link for access to the definitive, published version.	1
© 2019 Springer Netherlands. This is an electronic version of an article published in Academic Psychiatry, 2019, 43 (6), pp. 570-576. Journal of Business Ethics is available online at: http://link.springer.com/ with the open URL of your article.	1
© The Author(s) 2018. This is an Open Access article distributed under the terms of the Creative Commons Attribution 4.0 International (CC BY 4.0) License (http://creativecommons.org/licenses/by/4.0/) which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.	1
"© 2022 The Authors.
ANZ Journal of Surgery published by John Wiley & Sons Australia, Ltd on behalf of Royal Australasian College of Surgeons. This is an open access article under the terms of
the Creative Commons Attribution License, which
permits use, distribution and reproduction in any
medium, provided the original work is properly
cited."	1
"© Copyright 2022
Long et al. This is an open access article
distributed under the terms of the Creative
Commons Attribution License CC-BY 4.0.,
which permits unrestricted use, distribution,
and reproduction in any medium, provided
the original author and source are credited."	1
"© The Author(s) 2021. Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which
permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the
original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made."	1
© The Author(s). 2020 Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made.	1
© 2019 Acta Materialia Inc. Published by Elsevier Ltd. Licensed under the Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International Licence (http://creativecommons.org/licenses/by-nc-nd/4.0/) which permits unrestricted, non-commercial use, distribution and reproduction in any medium, providing that the work is properly cited.	1
© 2019 Xiao, Zhou, Friis, Beagley and Xiao. This is an open-access article distributed under the terms of the Creative Commons Attribution License (CC BY). The use, distribution or reproduction in other forums is permitted, provided the original author(s) and the copyright owner(s) are credited and that the original publication in this journal is cited, in accordance with accepted academic practice. No use, distribution or reproduction is permitted which does not comply with these terms.	1
© 2019 The Authors. Published by Elsevier Ltd. This article is an open access article distributed under the terms and conditions of the Creative Commons Attribution (CC BY) license (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.	1
"© 2022 Roestorf, Howlin and Bowler. This
is an open-access article distributed under
the terms of the Creative Commons
Attribution License (CC BY). The use,
distribution or reproduction in other
forums is permitted, provided the original
author(s) and the copyright owner(s) are
credited and that the original publication in
this journal is cited, in accordance with
accepted academic practice. No use,
distribution or reproduction is permitted
which does not comply with these terms."	1
© 2022 Banik, Hossain, Nur, Choudhury, Liba, Yu, Noman and Sun. This is an open-access article distributed under the terms of the Creative Commons Attribution License (CC BY). The use, distribution or reproduction in other forums is permitted, provided the original author(s) and the copyright owner(s) are credited and that the original publication in this journal is cited, in accordance with accepted academic practice. No use, distribution or reproduction is permitted which does not comply with these terms.	1
"© 2022 The Authors. ANZ Journal of Surgery published by John Wiley & Sons Australia, Ltd on behalf of Royal Australasian College of Surgeons. This is an open access article under the terms of
the Creative Commons Attribution License, which
permits use, distribution and reproduction in any
medium, provided the original work is properly
cited."	1
This is an Author's Accepted Manuscript of an article published in  Democratization, 29 (5), pp. 958-973, 2022, copyright Taylor & Francis, available online at: http://doi.org/10.1080/13510347.2021.2023500	1
"© The Authors 2022. This work is licensed under a Creative Commons Attribution 4.0 International License, which
permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited."	1
© 2022 The Author(s). Published by Elsevier B.V. This is an open access article under the CC BY- NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/).	1
© 2022 Thomson Reuters. This article was first published by Thomson Reuters in the Journal of Law and Medicine and should be cited as Smith, M, Transgender minors and the commencement of hormone treatment for gender dysphoria: is recent English case law likely to influence the Australian legal position?, 2022, 29, J Law Med, 50. For all subscription inquiries please phone, from Australia: 1300 304 195, from Overseas: +61 2 8587 7980 or online at legal.thomsonreuters.com.au/search. The official PDF version of this article can also be purchased separately from Thomson Reuters at http://sites.thomsonreuters.com.au/journals/subscribe-or-purchase.	1
This is an Author's Accepted Manuscript of an article published in the Journal of Social Welfare and Family Law, 44 (1), pp. 84-102, 2022, copyright Taylor & Francis, available online at: https://doi.org/10.1080/09649069.2022.2028411	1
© 2014 Engineers Australia Published by Taylor & Francis (Routledge). This is an Accepted Manuscript of an article published by Taylor & Francis in the Australian Journal of Structural Engineering on 16 Nov 2015, available online: https://www.tandfonline.com/doi/abs/10.7158/13287982.2014.11465146	1
© 20116 Trans Tech Publications. This is the author-manuscript version of this paper. Reproduced in accordance with the copyright policy of the publisher.   Please refer to the journal's website for access to the definitive, published version.	1
© 2022 The Authors. This is an open access article distributed under the terms of the Creative Commons Attribution License CC-BY 4.0., which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.	1
© 2022 Hau et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.	1
© 2022 The Authors. Published by Elsevier Ltd. This is an open access article under the CC BY-NC-ND license (https://creativecommons.org/licenses/by-nc-nd/4.0/).	1
"© 2022 The Authors. Australian and New Zealand Journal of Obstetrics and Gynaecology published by John Wiley & Sons Australia, Ltd on behalf of Royal Australian and New Zealand College of Obstetricians and Gynaecologists. This is an open access article under the terms of the Creative Commons Attribution License, which permits use, distribution and reproduction in any
medium, provided the original work is properly cited."	1
© 2022 Griffith University and the Author(s). The attached file is reproduced here in accordance with the copyright policy of the publisher. Please refer to the publisher’s website for further information.	1
© 2020 American Society of Civil Engineers (ASCE). This is the author-manuscript version of this paper. Reproduced in accordance with the copyright policy of the publisher. Please refer to the journal's website for access to the definitive, published version.	1
© 2022 The Authors. Australian Occupational Therapy Journal published by John Wiley & Sons Australia, Ltd on behalf of Occupational Therapy Australia. This is an open access article under the terms of the Creative Commons Attribution-NonCommercial-NoDerivs License, which permits use and distribution in any medium, provided the original work is properly cited, the use is non-commercial and no modifications or adaptations are made.	1
© 2016 Giuseppe Riva, Brenda K. Wiederhold, Pietro Cipresso. This work is licensed under the Creative Commons Attribution-NonCommercial-NoDerivs 3.0 License. For details go to http://creativecommons.org/licenses/by-nc-nd/3.0/.	1
© 2022 Springer Publishing Company.  Licensed under the Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International Licence (http://creativecommons.org/licenses/by-nc-nd/4.0/)  which permits unrestricted, non-commercial use, distribution and reproduction in any medium, providing that the work is properly cited.	1
Suzuki, M; Jenkins, T, Apology–forgiveness cycle in restorative justice, but how?, International Review of Victimology, 2022. Copyright 2022 The Authors. Reprinted by permission of SAGE Publications.	1
"© Diabetes Feet Australia. 2022 Open Access This article is licensed under a Creative Commons Attribution 4.0 International
License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give
appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if
changes were made. The images or other third party material in this article are included in the article's Creative Commons
licence, unless indicated otherwise in a credit line to the material."	1
© 2022 Andrea Hams& Taryn Jones. This Open Access article is distributed under the terms of the Creative Commons Attribution Attribution-Non-Commercial No Derivatives 4.0 International License (https://creativecommons.org/licenses/by-nc-nd/4.0/), which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited and is unaltered.	1
"© 2022 The Author(s). Published with license by Taylor & Francis Group, LLC.
This is an Open Access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited."	1
"© 2022 The Authors. Published by Elsevier Masson SAS. This is an open access article under the CC BY license
(http://creativecommons.org/licenses/by/4.0/)."	1
© The Author(s) 2022. Published by Oxford University Press. This is a pre-copy-editing, author-produced PDF of an article accepted for publication in Briefings in Bioinformatics following peer review. The definitive publisher-authenticated version A parameter-free deep embedded clustering method for single-cell RNA-seq data, Briefings in bioinformatics, 2022, 23 (5), pp. 1-11 is available online at: https://doi.org/10.1093/bib/bbac172.	1
© 2022 The Authors. SmartMat published by Tianjin University and John Wiley & Sons Australia, Ltd. This is an open access article under the terms of the Creative Commons Attribution License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited.	1
© 2022 The Authors. Published by Elsevier B.V. This article is an open access article distributed under the terms and conditions of the Creative Commons Attribution (CC BY) license (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.	1
© 2022 Author(s). All article content, except where otherwise noted, is licensed under a Creative Commons Attribution (CC BY) license (http://creativecommons.org/licenses/by/4.0/).	1
"© 2022 The Author(s). Published by Elsevier Ltd. This is an open access article under the CC BY-NC-ND license
(http://creativecommons.org/licenses/by-nc-nd/4.0/)."	1
© 2022 Oxford University Press. This is a pre-copy-editing, author-produced PDF of an article accepted for publication in Journals of Gerontology Series B following peer review. The definitive publisher-authenticated version Refining a Driving Retirement Program for Persons with Dementia and Their Care Partners: A Mixed Methods Evaluation of CarFreeMe™-Dementia, The Journals of Gerontology: Series B, 2022 is available online at: https://doi.org/10.1093/geronb/gbac151.	1
© 2018 SAGE Publications. This is the author-manuscript version of this paper. It is reproduced here in accordance with the copyright policy of the publisher. Please refer to the publisher’s website for further information.	1
© 2022 The Authors. Medical Journal of Australia published by John Wiley & Sons Australia, Ltd on behalf of AMPCo Pty Ltd. This is an open access article under the terms of the Creative Commons Attribution-NonCommercial-NoDerivs License, which permits use and distribution in any medium, provided the original work is properly cited, the use is non-commercial and no modifications or adaptations are made.	1
"© 2022 The Author(s). Published by Elsevier Ltd. This is an Open Access article under the CC BY 4.0
license."	1
"© 2022 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.
This is an Open Access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited."	1
© The Authors 2022. This article is licensed under a Creative Commons Attribution 3.0 Unported Licence.	1
"© 2022 by the author.
Licensee MDPI, Basel, Switzerland.
This article is an open access article
distributed under the terms and
conditions of the Creative Commons
Attribution (CC BY) license (https://creativecommons.org/licenses/by/4.0/)."	1
"© 2022 Joschtel, Gomersall, Tweedy,
Petsky, Chang and Trost. This is an
open-access article distributed under
the terms of the Creative Commons
Attribution License (CC BY). The use,
distribution or reproduction in other
forums is permitted, provided the
original author(s) and the copyright
owner(s) are credited and that the
original publication in this journal is
cited, in accordance with accepted
academic practice. No use, distribution
or reproduction is permitted which
does not comply with these terms."	1
© 2022 Nature Publishing Group. This is the author-manuscript version of this paper. Reproduced in accordance with the copyright policy of the publisher. Please refer to the journal website for access to the definitive, published version.	1
© 2017 Society of Hospital Medicine published by Blackwell Verlag GmbH. This is the peer reviewed version of the following article: Do clinicians understand quality metric data? An evaluation in a twitter-derived sample, Journal of Hospital Medicine, 12 (1), pp. 18-22, which has been published in final form at http://doi.org/10.1002/jhm.2680. This article may be used for non-commercial purposes in accordance with Wiley Terms and Conditions for Use of Self-Archived Versions. This article may not be enhanced, enriched or otherwise transformed into a derivative work, without express permission from Wiley or by statutory rights under applicable legislation. Copyright notices must not be removed, obscured or modified. The article must be linked to Wiley’s version of record on Wiley Online Library and any embedding, framing or otherwise making available the article or pages thereof by third parties from platforms, services and websites other than Wiley Online Library must be prohibited.	1
© 2016 Society of Hospital Medicine published by Blackwell Verlag GmbH. This is the peer reviewed version of the following article: Variation in prevalence and patterns of peripherally inserted central catheter use in adults hospitalized with pneumonia, Journal of Hospital Medicine, 11 (8), pp. 568-575, 2016, which has been published in final form at https://doi.org/10.1002/jhm.2586. This article may be used for non-commercial purposes in accordance with Wiley Terms and Conditions for Use of Self-Archived Versions. This article may not be enhanced, enriched or otherwise transformed into a derivative work, without express permission from Wiley or by statutory rights under applicable legislation. Copyright notices must not be removed, obscured or modified. The article must be linked to Wiley’s version of record on Wiley Online Library and any embedding, framing or otherwise making available the article or pages thereof by third parties from platforms, services and websites other than Wiley Online Library must be prohibited.	1
"© 2017 American Society for Nutrition
This is an open access article distributed under the CC-BY license (http://creativecommons.org/licenses/by/3.0/)."	1
"© 2017 by the authors. Licensee MDPI, Basel, Switzerland. This article is an open access
article distributed under the terms and conditions of the Creative Commons Attribution
(CC BY) license (http://creativecommons.org/licenses/by/4.0/)."	1
© Griffith University 2022.	1
© 2017 Institute of Physics Publishing. This is the author-manuscript version of this paper. Reproduced in accordance with the copyright policy of the publisher. Please refer to the journal's website for access to the definitive, published version.	1
© 2016 Alyssa S. Lee et al. This is an open access article distributed under the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.	1
© 2016 Tim Hasted et al. This is an open access article distributed under the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.	1
This is an Author's Accepted Manuscript of an article published in the Journal of Social Work Practice In The Addictions, 2022, copyright Taylor & Francis, available online at: https://doi.org/10.1080/1533256X.2022.2137990	1
© 2020 Flinders Law School. The attached file is reproduced here in accordance with the copyright policy of the publisher. Please refer to the journal's website for access to the definitive, published version.	1
© The Author(s) 2022. This article is distributed under the terms of the Creative Commons Attribution-NonCommercial 4.0 License (https://creativecommons.org/licenses/by-nc/4.0/) which permits non-commercial use, reproduction and distribution of the work without further permission provided the original work is attributed as specified on the SAGE and Open Access page (https://us.sagepub.com/en-us/nam/open-access-at-sage).	1
© 2022 The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd. This is the author-manuscript version of this paper. It is reproduced here in accordance with the copyright policy of the publisher. Please refer to the publisher’s website for further information.	1
"© 2022 The Authors. Small Structures published by Wiley-VCH GmbH.
This is an open access article under the terms of the Creative
Commons Attribution License, which permits use, distribution and
reproduction in any medium, provided the original work is properly cited."	1
© Queensland Mental Health Commission, 2022. This report is licensed by the State of Queensland (Queensland Mental Health Commission) under a Creative Commons Attribution (CC BY) 3.0 Australia licence. To view a copy of this licence, visit http://creativecommons.org/licenses/by/3.0/au/ In essence, you are free to copy, communicate and adapt this report, as long as you attribute the work to the Queensland Mental Health Commission.	1
© 2022 Leonard, Montgomery, Wolff, Strumpher, Masi, Woolfenden, Williams, Eapen, Finlay-Jones, Whitehouse, Symons, Licari, Varcin, Alvares, Evans, Downs and Glasson. This is an open-access article distributed under the terms of the Creative Commons Attribution License (CC BY). The use, distribution or reproduction in other forums is permitted, provided the original author(s) and the copyright owner(s) are credited and that the original publication in this journal is cited, in accordance with accepted academic practice. No use, distribution or reproduction is permitted which does not comply with these terms.	1
© 2022 The Author(s). Published by Elsevier B.V. This is an Open Access article distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivs 4.0 International (CC BY-NC-ND 4.0) License, which permits unrestricted, non-commercial use, distribution and reproduction in any medium, providing that the work is properly cited.	1
This is an Author's Accepted Manuscript of an article published in the Pacific Review, 23 Sep 2022, copyright Taylor & Francis, available online at: https://doi.org/10.1080/09512748.2022.2125999	1
© 2020 The Author(s). Published by Wolters Kluwer Health, Inc. on behalf of the Society for Simulation in Healthcare. This is an open-access article distributed under the terms of the Creative Commons Attribution-Non Commercial-No Derivatives License 4.0 (CCBY-NC-ND), where it is permissible to download and share the work provided it is properly cited.	1
© 2021 Lippincott Williams & Wilkins. This is a non-final version of an article published in final form in Journal of Patient Safety, 2021, 17 (8), pp. e1433-e1440.  Reproduced in accordance with the copyright policy of the publisher. Please refer to the journal link for access to the definitive, published version.	1
© 2018 Elsevier B.V. This is an open access article under the CC BY license (http://creativecommons.org/licenses/BY/4.0/).	1
© 2021 Association for Computational Linguistics. This article is an open access article distributed under the terms and conditions of the Creative Commons Attribution (CC BY) license (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.	1
© The Author(s) 2021. Published by Oxford University Press on behalf of The Gerontological Society of America. This is an Open Access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted reuse, distribution, and reproduction in any medium, provided the original work is properly cited.	1
"© 2022 Heart and Mind. This is an open access journal, and articles are distributed under the terms of the Creative
Commons Attribution‑NonCommercial‑ShareAlike 4.0 License, which allows others to
remix, tweak, and build upon the work non‑commercially, as long as appropriate credit
is given and the new creations are licensed under the identical terms."	1
© Crown 2022. This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made.	1
This is an Author's Accepted Manuscript of an article published in  Applied Economics, 26 Oct 2022, copyright Taylor & Francis, available online at: https://doi.org/10.1080/00036846.2022.2128296	1
This is an open access article under the terms of the Creative Commons Attribution License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited. © 2022 The Authors. Journal of Hospital Medicine published by Wiley Periodicals LLC on behalf of Society of Hospital Medicine.	1
© 2022 The Authors. Journal of Applied Research in Intellectual Disabilities published by John Wiley & Sons Ltd. This is an open access article under the terms of the Creative Commons Attribution-NonCommercial License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited and is not used for commercial purposes.	1
© 2021 Eni Purwaningsih, Ira Nurmala. This is an Open Access article distributed under the terms of the Creative Commons Attribution-NonCommercial 4.0 International License, which permits unrestricted, non-commercial use, distribution and reproduction in any medium, providing that the work is properly cited.	1
© The Author(s) 2019. This is an Open Access article distributed under the terms of the Creative Commons Attribution-ShareAlike 4.0 International (CC BY-SA 4.0) License, which permits unrestricted use, distribution and reproduction in any medium, providing that the work is properly cited. If you alter, transform, or build upon this work, you may distribute the resulting work only under a licence identical to this one.	1
© 2018 Jurnal Berkala Epidemiologi. Published by Universitas Airlangga. This is an Open Access article distributed under the terms of the Creative Commons Attribution-ShareAlike 4.0 International (CC BY-SA 4.0) License, which permits unrestricted use, distribution and reproduction in any medium, providing that the work is properly cited. If you alter, transform, or build upon this work, you may distribute the resulting work only under a licence identical to this one.	1
© 2017 TIIKM. This article is an open access article distributed under the terms and conditions of the Creative Commons Attribution (CC BY) license (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.	1
© 2017 IJPH. This is an Open Access article distributed under the terms of the Creative Commons Attribution-ShareAlike 4.0 International (CC BY-SA 4.0) License, which permits unrestricted use, distribution and reproduction in any medium, providing that the work is properly cited. If you alter, transform, or build upon this work, you may distribute the resulting work only under a licence identical to this one.	1
"© 2022 The Authors. This is an Open Access article distributed under the terms of the Creative Commons Attribution Licence (CC BY 4.0), which permits copying, adaptation and
redistribution, provided the original work is properly cited (http://creativecommons.org/licenses/by/4.0/)."	1
"© Crown 2022. Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits
use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original
author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made."	1
© 2022 The Authors. Medical Journal of Australia published by John Wiley & Sons Australia, Ltd on behalf of AMPCo Pty Ltd. This is an open access article under the terms of the Creative Commons Attribution-NonCommercial License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited and is not used for commercial purposes.	1
