record.license_title	count
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Victoria, (c) State of New South Wales (Office of Water)	2
Creative Commons CC-BY-NC-ND 4.0	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) State of Queensland (Department of Natural Resources and Mines) 2015	2
OECD Data	2
Другие (Public Domain)	2
Ostatné (zatvorená licencia)	2
ECA&D	2
Dataset is wholly created and owned by the Department of Environment and Science for the State of Queensland.	2
Creative Commons Attribution-ShareAlike	2
© OECD. All rights reserved	2
EuroGeographics OpenData Licence	2
BSD-2-Clause	2
GPL 3.0+	2
Other: Derived from Public Dataset?	2
Other: Not sure	2
Other: Excel file	2
Other: Unknown	2
Other: All data presented here is for informational purposes only. Every effort is made to provide and maintain accurate, complete, and timely information on this Web site. However, some data may be incomplete or outdated. Neither the Tennessee Department of Transportation, the State of Tennessee, nor any agency thereof, nor any of their employees, make any warranty, express or implied, nor assume any legal liability or responsibility for the accuracy, completeness, or usefulness of the data or for any consequential damages resulting from the use or misuse of the content or any of the information contained herein.	2
Annet (navngivelse)	2
Creative Commons Attribution No Derivative Works 4.0 International	2
Creative Commons Non-Commercial 4.0 International	2
Creative Commons Non-Commercial Share Alike 4.0 International	2
Creative Commons Attribuzione-Condividi allo stesso modo 3.0 Unported (CC BY-SA 3.0)	2
cc-by-2.0-it	2
org.mozilla.javascript.UniqueTag@536f1145: NOT_FOUND	2
org.mozilla.javascript.UniqueTag@3b1043c5: NOT_FOUND	2
Otra (Public Domain)	2
Attribution, pas d’oeuvre dérivée (CC-BY-ND 4.0)	2
Attribution, pas d’utilisation commerciale, partage dans les mêmes conditions (CC-BY-NC-SA 4.0)	2
Andere offene Lizenz	2
Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International (CC BY-NC-ND 4.0)	2
Public Sharing Licence	2
Open Data Licence Agreement - Office of the Commissioner of Lobbying	2
Άλλο (Ανοιχτό)	2
Cơ quan cung cấp Open Data Commons Attribution License	2
keine Lizenz	2
Opin Gögn - Fjársýsla ríkisins	2
Folketingets TV Licens	2
Folketingets Åbne Data	2
GNU General Public License Version 2	2
Creative Commons Namensnennung - Nicht kommerziell 4.0 International (CC BY-NC 4.0)	2
Autre (Fermé)	2
Open Data Commons Attribution License 1.0	3
อื่นๆ (แสดงที่มา)	3
Open Government Licence - Destination BC	3
BSD 3-Clause "New" or "Revised" License (BSD-3-Clause)	3
https://academic.oup.com/journals/pages/open_access/funder_policies/chorus/standard_publication_model	3
https://royalsociety.org/journals/ethics-policies/data-sharing-mining/	3
http://onlinelibrary.wiley.com/termsAndConditions#vor	3
http://doi.wiley.com/10.1002/tdm_license_1	3
ライセンスが指定されていません	3
other-nc	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology) 2012, (c) Commonwealth of Australia (Geoscience Australia) 2014	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Natural Resources and Mines) 2015, (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Queensland (Department of Natural Resources and Mines) 2014, (c) The Department for Manufacturing, Innovation, Trade, Resources and Energy, the Government of South Australia, Geoscientific Data, (Sourced in 2013), http://www.minerals.dmitre.sa.gov.au/geological_survey_of_sa/data, (c) The Department for Manufacturing, Innovation, Trade, Resources and Energy, the Government of South Australia, Geoscientific Data, (Sourced in 2015), http://www.minerals.dmitre.sa.gov.au/geological_survey_of_sa/data, (c) State of Queensland (Department of Natural Resources and Mines) 2012, (c) State of South Australia (Department for Manufacturing, Innovation, Trade, Resources and Energy)	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Queensland Department of State Development, Infrastructure and Planning, (c) State of Queensland (Department of Natural Resources and Mines) 2014, (c) Commonwealth of Australia (Geoscience Australia) 2014	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Geoscience Australia)	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Natural Resources and Mines), (c) Geological Survey of Queensland	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Queensland Department of State Development, Infrastructure and Planning, (c) State of Queensland (Department of Natural Resources and Mines), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) RPS Australia Asia Pacific	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Natural Resources and Mines) 2014, (c) State of Queensland (Department of Natural Resources and Mines), (c) Commonwealth of Australia (Geoscience Australia), (c) FROGTECH, (c) Geological Survey of Queensland, (c) Commonwealth of Australia (Geoscience Australia) 2014	3
*Share* — copy and redistribute the material in any medium or format for any purpose, even commercially.

The licensor cannot revoke these freedoms as long as you follow the license terms.
	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of New South Wales (Department of Trade and Investment, Regional Infrastructure and Services), (c) Commonwealth of Australia (Geoscience Australia)	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Victoria, (c) Commonwealth of Australia (Geoscience Australia) 2014	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) State of Victoria (Department of Environment, Land, Water and Planning)	3
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) R.W. Corkery & Co Pty Limited.	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of New South Wales (Office of Water), (c) Commonwealth of Australia 2014, (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) Commonwealth of Australia (Bureau of Meteorology) 2014, (c) Commonwealth of Australia (Bureau of Meteorology) 2012, (c) Commonwealth of Australia (Geoscience Australia), (c) R.W. Corkery & Co Pty Limited., (c) Yancoal Australia Ltd, (c) Commonwealth of Australia (Department of the Environment) 2014, (c) Commonwealth of Australia (Bureau of Meteorology), (c) Australian Heritage Council, Australian Government Department of the Environment, (c) NSW Department of Planning and Infrastructure, (c) Commonwealth of Australia (Department of the Environment)	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of New South Wales (Office of Water)	3
Creative Commons Attribution 3.0 Australia
http://creativecommons.org/licenses/by/3.0/au/
(c) Commonwealth of Australia (Geoscience Australia) 2014	3
Creative Commons Attribution 3.0 Australia
http://creativecommons.org/licenses/by/3.0/au/
(c) State of Queensland (Department of Natural Resources and Mines) 2015	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2015	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of New South Wales (Office of Water), (c) State of Queensland (Department of Natural Resources and Mines), (c) Commonwealth of Australia (Bureau of Meteorology) 2014, (c) CSIRO	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) State of Victoria	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Victoria, (c) State of New South Wales (Office of Water), (c) New South Wales Department of Primary Industries, (c) Commonwealth of Australia (Department of the Environment) 2014, (c) NSW Department of Environment, Climate Change and Water, (c) Commonwealth of Australia (Department of the Environment) 2013, (c) Commonwealth of Australia (Bureau of Meteorology), (c) Commonwealth of Australia 2012, (c) Australian Heritage Council, Australian Government Department of the Environment, (c) State of New South Wales through Department of Industry, Skills and Regional Development 2015., (c)BirdLife Australia 2005-2007, (c) Commonwealth of Australia (Department of the Environment), (c) Commonwealth of Australia (Department of the Environment) 2015, (c) Commonwealth of Australia (Geoscience Australia) 2012	3
other-pd	3
Met Eireann Custom Open Data Licence	3
Irish Public Sector Information Licence	3
Other (Openness Unknown)	3
Nie je uvedená licencia	3
Lainnya (Not Open)	3
Creative Commons Attribution-ShareAlike 4.0	3
GNU GPLv3 (GNU General Public License)	3
CC BY-SA 3.0	3
CC BY 3.0 US	3
CC-BY-3.0-NL	3
CC BY-NC 3.0	3
CC-0-RER	3
iodl1	3
Italian Open Data License v2.0 (IODL)	3
Licence du gouvernement ouvert à Canada	3
Domaine public (CC0 1.0)	3
Creative Commons Namensnennung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland (CC BY-SA 3.0 DE) 	3
Amtliches Werk, lizenzfrei nach §5 Abs. 1 UrhG (ältere DCAT-AP.de Version)	3
Open Data Commons Attribution License (ODC-By)	3
Open States Assembly Licence – Jersey v1.0	3
etalab-open-license	3
GNU Free Documentation License 1.3 with no cover texts and no invariant sections	3
Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0)	3
ترخيص قاعدة المعطيات المفتوح التابع لمشاع المعطيات المفتوحة (ODbL)	3
อื่นๆ (เปิด)	4
Creative Commons Attribution-Noncommercial 3.0 New Zealand	4
Custom (Personal & Academic Use)	4
__other__	4
CC-3.0-IGO	4
Creative Commons Attribution-NonCommercial 2.0 Australia (CC BY-NC 2.0 AU)	4
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Crown in right of the state of South Australia, DEWNR	4
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Victoria	4
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia (Bureau of Meteorology) 2014	4
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Queensland 2014	4
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) CSIRO 2011	4
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia (Department of the Environment) 2014	4
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of New South Wales (Office of Water), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Victoria	4
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia 2014	4
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) R.W. Corkery & Co Pty Limited., (c) Yancoal Australia Ltd, (c) State of New South Wales (Office of Water), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Commonwealth of Australia (Department of the Environment) 2014, (c) Commonwealth of Australia (Bureau of Meteorology), (c) Australian Heritage Council, Australian Government Department of the Environment, (c) Commonwealth of Australia (Bureau of Meteorology) 2012, (c) NSW Department of Planning and Infrastructure, (c) Commonwealth of Australia (Department of the Environment), (c) AGL Energy Ltd, (c) State of New South Wales (Department of Trade and Investment, Regional Infrastructure and Services), (c) NSW Department of Planning and Environment	4
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Victoria (Department of State Development, Business and Innovation)	4
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology) 2012, (c) Commonwealth of Australia 2014, (c) State of Queensland (Department of Science, Information Technology, Innovation and the Arts) 2014, (c) State of Queensland 2014, (c) State of Queensland (Office of Groundwater Impact Assessment)	4
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) Commonwealth of Australia (Geoscience Australia) 2013, (c) Commonwealth of Australia (Geoscience Australia) 2012, (c) The State of Queensland 1995 - 2015	4
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) Commonwealth of Australia (Geoscience Australia) 2013, (c) Commonwealth of Australia (Geoscience Australia) 2012, (c) The State of Queensland 1995 - 2015, (c) State of Queensland (Office of Groundwater Impact Assessment)	4
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology) 2014, (c) Commonwealth of Australia (Geoscience Australia) 2014	4
Creative Commons Attribution-NonCommercial	4
CC-BY-ND 3.0 NZ (Attribution-No Derivatives)	4
Creative Commons Attribution-NonCommercial 4.0 International license	4
CC-BY-1.0	4
Creative Commons Navngivelse 4.0	4

			Creative Commons Attribuzione 4.0 Internazionale (CC BY 4.0)
			4
CC-BY-RER	4
cc-by-nc-sa	4
לא צוין רשיון	4
Cơ quan cung cấp Open Data Commons Open Database License (ODbL)	4
Creative Commons Namensnennung (CC-BY)	4
Энгийн иргэдийн арилжааны бус бүтээл (Ямар нэгэн)	4
09 未設定	4
Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)	4
Datenlizenz Deutschland - Zero - Version 2.0	4
Licence non spécifiée	4
Creative Commons (Attribution)	4
Open Government Licence – Industry Training Authority	5
Open Data Licence for ICBC Information	5
Apache 2.0	5
Apache Software License 2.0	5
http://creativecommons.org/licenses/by-nc/4.0/	5
Creative Commons Attribution-NonCommercial-NoDerivs 3.0 Australia (CC BY-NC-ND 3.0 AU)	5
CC-BY-NC-ND 3.0 NZ (Attribution-NonCommercial-No Derivatives)	5
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Queensland (Department of Science, Information Technology, Innovation and the Arts) 2014	5
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia (Bureau of Meteorology) 2012	5
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Queensland Department of State Development, Infrastructure and Planning	5
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Office of Environment and Heritage NSW	5
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Victoria, (c) Commonwealth of Australia (Bureau of Meteorology)	5
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of New South Wales (Department of Trade and Investment, Regional Infrastructure and Services)	5
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c)  Government of Victoria, Department of Economic Development, Jobs, Transport and Resources.	5
Creative Commons Attribution 2.5 Australia, http://creativecommons.org/licenses/by/2.5/, (c) Commonwealth of Australia (Australian Bureau of Statistics)	5
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Natural Resources and Mines), (c) State of New South Wales (Office of Water)	5
There are no restrictions on the use and publication of data as long as the data owner is attributed as requested. 	5
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Queensland (Department of Natural Resources and Mines)	5
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) CSIRO	5
Creative Commons Attribution 4.0 International
http://creativecommons.org/licenses/by/4.0/
(c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au)(c) Commonwealth of Australia (Geoscience Australia) 2014	5
Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International (CC BY-NC-ND 4.0), http://creativecommons.org/licenses/by-nc-nd/4.0/, (c) State of New South Wales through Department of Industry, Skills and Regional Development 2015.	5
Creative Commons Namensnennung - Weitergabe unter gleichen Bedingungen 3.0 Oesterreich	5
FAL	5
MIT (The MIT License)	5
ODC-By-1.0	5
Other: N/A	5
Datenlizenz Deutschland Namensnennung 2.0 (ältere DCAT-AP.de Version)	5
Creative Commons Αναφορά	5
CC-BY-NC-4.0 - Creative Commons Attribution-NonCommercial 4.0	5
ESA CCI Permafrost datasets	6
government-open-license-nova-scotia	6
http://www.sciencemag.org/about/science-licenses-journal-article-reuse	6
Creative Commons Attribution-ShareAlike 3.0 IGO	6
Creative Commons Attribution-ShareAlike 4.0 International (CC BY-SA 4.0)	6
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2012	6
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Queensland	6
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Natural Resources and Mines) 2015	6
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Victoria	6
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Geoscience Australia) 2015	6
Друго (Јавен домен)	6
OGL-Canada-2.0	6
http://data.worldbank.org/summary-terms-of-use	6
CC0 1.0 Universal (CC0 1.0) Public Domain Dedication	6
CC-BY-ANAGRAFICHE-IT-ENG	6
CC-BY-RICOSTRUZIONE-RER	6
cc-by-nc-4.0	6
IODL2	6
Internal use only	6
Datenlizenz Deutschland  Zero  Version 2.0	6
Creative Commons Attribution-Noncommercial-NoDerivative Works 3.0 New Zealand	7
Creative Commons Attribution-NoDerivatives 4.0 International (CC BY-ND 4.0)	7
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) The Department for Manufacturing, Innovation, Trade, Resources and Energy, the Government of South Australia, Geoscientific Data, (Sourced in 2013), http://www.minerals.dmitre.sa.gov.au/geological_survey_of_sa/data	7
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology) 2012	7
OGIA have agreed to making this dataset publicly available.	7
Multiple Licenses	7
CC BY NC 3.0 (Creative Commons - Attribuzione - Non commerciale)	7
Attribution, partage dans les mêmes conditions (CC-BY-SA 4.0)	7
Бусад (Нээлттэй биш)	7
cc-by-sa	8
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Queensland Department of State Development, Infrastructure and Planning	8
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia (Geoscience Australia) 2013	8
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia (Bureau of Meteorology)	8
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Victoria (Department of Environment and Primary Industries)	8
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Victoria (Department of Environment, Land, Water and Planning)	8
Creative Commons Attribution 3.0 Australia
http://creativecommons.org/licenses/by/3.0/au/
(c) State of New South Wales (Office of Water)	8
Creative Commons Attribution 4.0 International
http://creativecommons.org/licenses/by/4.0/
(c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au)(c) State of New South Wales (Office of Water)	8
Public Domain Mark	8
Інше (відкрите)	8
Creative Commons Attribution-ShareAlike 3.0	8
Creative Commons Attribution-NonCommercial-ShareAlike	8
cc-by-sa-4.0	8
Линценз тодорхойгүй	8
CLARIN-ACA-NC	8
Creative Commons (Attribution Share-Alike)	8
GNU General Public License 3.0	9
http://aspb.org/publications/aspb-journals/open-articles	9
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Natural Resources and Mines) 2014, (c) State of Queensland (Department of Natural Resources and Mines), (c) Commonwealth of Australia (Geoscience Australia), (c) FROGTECH	9
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Queensland (Department of Natural Resources and Mines) 2012	9
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Office of Groundwater Impact Assessment)	9
ODC-PDDL-1.0	9
CC-BY-NC-SA-3.0	9
Creative Commons Attribution-NoDerivatives 4.0	9
Other: None	9
DSL Åben Licens	9
CC-BY-SA 4.0	10
Creative Commons Attribution Share-Alike 3.0 Australia	10
Iné (Otvoriť)	10
oeh	10
cc-by-3	10
OEH licence	10
CC BY	10
Siehe Website des Datensatzes	10
cc-by-4	10
cc-by-sa-4	10
DGA Open Government License	11
Apache-2.0	11
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia)	11
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013	11
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology) 2014	11
Lainnya (Domain Publik)	11
Ministry Terms of Use	11
Other: NA	11
CC-BY-2.5	11
CC-BY-GEO-RER	11
אחר (נחלת הכלל)	11
Creative Commons Atribución 4.0	12
Open Government Licence – TransLink	12
クリエイティブ・コモンズ 表示-改変禁止 4.0 国際	12
CC-BY-NC-SA 4.0 (Attribution-NonCommercial-ShareAlike)	12
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Queensland (Department of Natural Resources and Mines) 2015	12
cc-at-3	12
CC-BY-3.0	12
IODL-1.0	12
CC0 License	12
Khác (Mở)	12
Open Government Licence – Municipality of North Cowichan	13
CC BY-SA 2.0	13
Open Data Commons Open Database License 1.0	13
CC-BY-ND-4.0	13
other-closed	13
Other (see attached License conditions)	13
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology)	13
ODC-ODbL	13
Creative Commons Zero	13
CC BY (Creative Commons - Attribuzione)	13
CC0-1.0 - Creative Commons Universal 1.0	13
CC-BY-SA-4.0 - Creative Commons Attribution Share-Alike 4.0	13
CC-BY-SA 4.0 (Attribution-ShareAlike)	14
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Queensland (Department of Natural Resources and Mines) 2014	14
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au)	14
cc-by-nc-nd-4.0	14
Other: Other	14
cc-by-3.0-it	14
Attribution, pas d’utilisation commerciale (CC-BY-NC 4.0)	14
Licentie is niet gespecificeerd	14
Creative Commons Attribution (CC-BY) 4.0 License	14
Elections BC Open Data Licence	15
Creative Commons Attribution - NonCommercial (CC-BY-NC)	15
cc-zero	15
EUMETSAT	15
Restricted 	15
In Copyright	15
Бусад (Арилжааны бус)	15
Andet (Attribution)	15
dl-de/by-2-0	15
อื่นๆ	16
Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)	16
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Victoria (Department of Environment, Land, Water and Planning)	16
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of New South Wales (Office of Water)	16
Ostаlo (Otvoreno)	16
Licence Not Specified	16
